ad,adx,adxr,apo,aroon_down,aroon_up,aroonosc,atr,bbands_lower,bbands_upper,bop,cci,cdl2crows,cdl3blackcrows,cdl3inside,chikou_span,cmo,dema,donchian_lower,donchian_upper,dx,ema,ht_trendline,kama,kijun_sen,ma,macd,macdext,macdext_signal,macdfix,macdfix_signal,macdsignal,mama_fast,mama_slow,mavp,mfi,midpoint,midprice,minus_di,minus_dm,mom,obv,plus_di,plus_dm,ppo,psar,roc,rocp,rocr,rocr100,rsi,sarext,senkou_span_a,senkou_span_b,sma,stoch_slowd,stoch_slowk,stochf_fastd,stochf_fastk,stochrsi_fastd,stochrsi_fastk,t3,tema,tenkan_sen,trima,trix,ultosc,willr,wma
-48614.62237254848,33.14676274606192,26.523167709509202,-386.04371794870167,0.0,42.85714285714286,-42.85714285714286,224.76455024094662,26403.15573302142,27762.386266978632,0.1749960336347568,-39.60123251772399,0,0,0,28422.63,-30.889648600646915,26876.513987541333,26538.66,27735.0,33.93954953186166,27170.340996769202,27225.72649000001,27060.70123988783,27263.295,27311.377666666664,-238.49978431100317,-386.0437179487126,-361.8396937321947,-227.58848409782877,-212.66808489597628,-223.36963493502495,26808.52801705276,27063.242128635866,27311.377666666664,24.534372783695684,27032.559999999998,27008.025,27.367724714752413,861.1812071281092,-414.5699999999997,-120475.29178000001,13.498061097439159,424.74398843670144,-1.4180024132507467,26538.66,-1.524364011816326,-0.015243640118163296,0.9847563598818367,98.47563598818367,34.555175699676546,-30244.0,27813.395,27741.504999999997,27311.377666666664,45.478785723918094,55.60737264778381,21.519367214394407,25.889233325876337,52.48267903195293,69.49464791067062,27631.572944532323,26631.56608638434,26742.85,27321.4067083335,-0.012250769557808905,46.36235991037555,-74.11076667412365,27077.97389247309
-48090.45938662746,32.695527101850885,27.32397370034916,-358.21070512818915,7.142857142857143,35.714285714285715,-28.571428571428573,220.79279665230757,26403.651882395163,27690.378117604887,0.5516079451407034,-1.0519010927562407,0,0,0,28461.72,-21.074519337047153,26858.591360028142,26538.66,27735.0,26.829463727107505,27151.286738913124,27166.59363086957,27045.148514261884,27263.295,27277.023999999998,-221.74666359049297,-358.21070512820006,-369.1689387464386,-211.87858739537478,-212.51018539585598,-223.04504066611855,26841.764008526377,27007.87259860849,27277.023999999998,28.403496365639764,26935.629999999997,27008.025,25.870029531452875,799.6682637618158,95.54000000000087,-117801.36504000002,14.924954175355346,461.3451321197929,-1.317707033229076,26545.408,0.3567659691420255,0.0035676596914202482,1.0035676596914203,100.35676596914203,39.462740331476425,-30244.0,27813.395,27741.504999999997,27277.023999999998,54.26941948312096,69.67328078325345,28.140555590471745,35.829258679279484,75.29446927331229,100.0,27592.630903317244,26630.50517120204,26751.02,27270.847000000173,-0.016195247994466033,46.98679505193013,-64.17074132072051,27049.820494623626
-48079.291824990694,32.43426271786725,28.21215324261326,-347.1501923076794,0.0,28.571428571428573,-28.571428571428573,216.91759689142827,26415.6490938744,27597.24090612565,-0.3246667467275384,-14.56542974350086,0,0,0,28516.47,-24.603389820399634,26836.22206223552,26538.66,27735.0,29.03782572607995,27129.972755757437,27128.69611231885,27027.080533600223,27241.33,27244.000333333333,-210.40804577709787,-347.1501923076903,-373.2007763532755,-201.19904700487314,-210.2479577176594,-220.51764168831443,26831.342004263188,26963.739950022165,27244.000333333333,29.636936150017686,26935.629999999997,26935.33,25.65125168095328,778.9891020645418,57.719999999997526,-121521.05647000003,14.106472903472792,428.39190839695056,-1.2790120640192468,26561.31168,0.215669277216457,0.002156692772164671,1.0021566927721646,100.21566927721646,37.69830508980018,-30244.0,27813.395,27741.504999999997,27244.000333333333,66.38433441607079,73.87234981717516,32.43239487372807,35.57869261602823,84.86953760326644,85.11396489912879,27552.68628960388,26621.863881576548,26751.02,27220.033583333505,-0.019904129780445867,50.78871690057907,-64.42130738397177,27020.394430107495
-52480.689520926724,31.701950243253968,28.06149333925906,-310.6473076922957,7.142857142857143,21.42857142857143,-14.285714285714286,221.48705425632622,26434.939002607847,27483.488997392204,-0.4061376339492269,-31.420876621374152,0,0,-100,28395.91,-31.556022772011634,26802.335914792715,26538.66,27735.0,22.181888073281296,27102.673223127924,27097.23692210145,26993.47526546981,27190.345,27204.469999999998,-208.2278973959219,-310.64730769230664,-370.2580840455828,-199.09551909403308,-208.01746999293414,-218.0596928298359,26825.116404050026,26960.274361372863,27204.469999999998,29.476509923034065,26935.629999999997,26935.33,23.327613750686442,723.347023345646,-168.6899999999987,-126690.65128000002,14.857446438750454,460.7024863685968,-1.1463210806056656,26576.5792128,-0.6276715762150831,-0.006276715762150786,0.9937232842378492,99.37232842378492,34.221988613994185,-30244.0,27813.395,27763.364999999998,27204.469999999998,65.45301731846753,52.81342135497402,30.868557440954167,21.197721027554625,80.29974757189515,55.78527781655678,27511.920403215277,26595.645622254146,26760.925,27169.68804166684,-0.023482484280756832,40.99396724274636,-78.80227897244538,26985.73827956986
-50848.369699717834,31.02679488614145,28.383497083143837,-282.8145512820338,0.0,14.285714285714286,-14.285714285714286,214.3879789523028,26458.33599622884,27387.062003771203,0.5875511875511779,-46.07231688754757,0,0,0,28514.42,-23.823871598469218,26781.24176946642,26538.66,27630.0,22.24977524367868,27081.76333776483,27066.237856884058,26973.78131639923,27144.345,27167.255999999998,-198.42398744035017,-282.8145512820447,-361.3352492877473,-189.82129568433083,-204.37823513121347,-214.13255175193876,26822.78908384752,26956.83722943473,27167.255999999998,22.369369949177,26775.260000000002,26900.555,22.41061749384367,672.6393788209562,-68.5,-123626.28704000002,14.253036814187434,427.795165913697,-1.0446388268149287,26599.995460031998,-0.2551488858933193,-0.0025514888589332095,0.9974485111410668,99.74485111410668,38.088064200765395,-30244.0,27744.572500000002,27763.364999999998,27167.255999999998,54.35798451365648,36.38818236882033,29.974256083066866,33.14635460561759,76.43383122451034,88.40225095784555,27470.617927720305,26587.713962287344,26760.925,27121.981291666845,-0.026835552883153202,45.18122716987366,-66.85364539438241,26958.260860215025
-53734.79506881496,29.318102928753028,28.3750253885728,-261.5831410256251,0.0,7.142857142857143,-7.142857142857143,226.41455188428105,26487.620066967087,27303.176933032955,0.21796948479465106,160.05013970403274,0,0,0,28494.55,-15.334156805170828,26773.18842576478,26538.66,27511.96,7.1051074827035325,27067.585057909037,27036.273624999994,26964.712326010038,27144.345,27132.087666666663,-181.82623476928347,-261.58314102563236,-349.083846153843,-174.13669795200258,-198.32992769537128,-207.6712883554077,26842.39454192376,26928.226557556987,27132.087666666663,35.02488303393246,26775.260000000002,26834.33,19.704491596976258,624.5937089051736,51.340000000000146,-116416.62785000002,22.718705336713935,720.1383683484344,-0.9670144670038868,26622.006732430076,0.19149099649169443,0.0019149099649169452,1.001914909964917,100.1914909964917,42.33292159741458,-30244.0,27730.4275,27767.045,27132.087666666663,38.667617411388214,26.801248510370343,36.34109293295462,54.6792031656915,81.39584292480073,99.99999999999999,27429.14973833083,26597.876062547923,26842.5,27076.51945833351,-0.029876041133425346,42.041111528100565,-45.32079683430851,26938.566924731153
-53330.752027523005,27.73146039689235,28.07188232084568,-228.22730769229383,92.85714285714286,0.0,92.85714285714286,220.56922674968968,26534.46890358686,27209.67609641318,0.4757227832341818,147.28616502768722,0,0,0,28340.64,-8.716434580091502,26775.09891925475,26538.66,27477.39,7.1051074827035405,27058.75892514071,27015.93944166667,26962.294224649213,27136.83,27099.055999999997,-161.26348000113285,-228.2273076923011,-331.5981267806225,-154.6871451329971,-189.60137118289646,-198.38972668455273,26846.813814827572,26926.19123898875,27099.055999999997,44.25696289045183,26802.89,26842.5,18.781919111920228,579.979872554804,92.93999999999869,-114251.44835000002,21.65500611176341,668.6999134664034,-0.8445289916084998,26662.64619383567,0.34630208690416,0.003463020869041573,1.0034630208690416,100.34630208690416,45.64178270995425,-30244.0,27682.665,27800.45,27099.055999999997,35.30817156180752,42.735083806231955,51.059533749856634,65.35304347826067,96.13408365261516,100.0,27387.925398909487,26621.140971777386,26842.5,27034.691416666847,-0.0325495727086178,41.65981528550538,-34.646956521739334,26925.579333333306
-54535.6362798275,26.236831355275857,27.581628241570126,-195.63923076921856,85.71428571428572,35.714285714285715,50.0,211.78499626756897,26606.0357886913,27085.97721130875,-0.6350035864330471,83.25367693380332,0,0,0,28247.45,-13.531294222505835,26769.679407650216,26538.66,27477.39,6.806653814261473,27046.503510615505,26993.278463333332,26955.947424541464,27136.83,27067.573666666667,-148.25957264715544,-195.63923076922583,-308.8499002848956,-142.30320384630977,-180.14173771557913,-188.36369587707327,26847.91312408619,26924.234286116185,27067.573666666667,39.09091237105811,26802.89,26842.5,18.273004237763825,541.7927388008911,193.79999999999927,-116953.92259000002,20.942250897178763,620.9356339330889,-0.724684510025625,26700.034498328816,0.7265229615745161,0.007265229615745053,1.0072652296157452,100.72652296157452,43.23435288874708,-30244.0,27682.665,27806.55,27067.573666666667,38.3243454788174,45.43670411984996,58.20205322914348,54.573913043478136,95.198493837822,85.59548151346607,27347.214637486584,26632.049107903644,26907.5,26998.06283333351,-0.034942961409734075,40.65377010855851,-45.426086956521864,26910.724107526854
-54609.547217817184,24.848961530917684,27.126392310814246,-163.53378205127228,78.57142857142857,28.571428571428573,50.0,200.3810679627427,26611.367585975146,27066.27541402491,0.0680989833109381,66.56415817599719,0,0,0,28245.62,-13.163116589728563,26765.79249101129,26538.66,27332.0,6.806653814261463,27035.267800253216,26978.97418948718,26952.440437240082,27136.83,27047.688,-136.09856748210586,-163.5337820512832,-281.5388817663774,-130.69916896638097,-170.2532239657395,-177.9106701980798,26860.131562043094,26908.208605097912,27047.688,33.137385984270914,26802.89,26842.5,17.933447027166693,503.0932574579703,159.4499999999971,-115738.47237000002,20.553092540635767,576.583088652154,-0.606416468217153,26734.43173846251,0.596902620082429,0.005969026200824212,1.0059690262008243,100.59690262008243,43.41844170513572,-30244.0,27679.7175,27806.55,27047.688,44.7945909816027,46.21198501872626,58.37275362318826,55.191304347825834,90.76414420851229,86.69695111207088,27307.254528517762,26643.91624344118,26907.5,26965.79633333351,-0.037065954280190994,38.65980842440769,-44.808695652174166,26898.12903225804
-53113.573145862305,23.836370151365372,27.039941035542586,-113.97211538461124,71.42857142857143,21.42857142857143,50.0,192.70742025111826,26617.786615706045,27051.917384294004,0.7553523399677484,95.85264179340739,0,0,0,28320.0,-5.8518035678737945,26771.60157856864,26538.66,27332.0,10.672682217185296,27029.286651849783,26971.066746837612,26952.119358404616,27136.83,27030.99633333333,-119.41893588576204,-113.97211538462216,-251.3087037037007,-114.83938089116418,-159.17045535082443,-166.21232333561625,26864.25298394094,26907.10971456899,27030.99633333333,37.15886668833797,26808.78,26842.5,17.315591842865988,467.158024782401,182.9300000000003,-114215.29579000002,21.453269178946222,578.7885823198567,-0.423059475785568,26766.07719938551,0.6836043697166172,0.006836043697166227,1.0068360436971662,100.68360436971662,47.074098216063106,-30244.0,27679.7175,27806.55,27030.99633333333,45.48665860641043,44.811286680655144,59.05565217391304,67.401739130435,90.76414420851229,100.0,27268.332352673155,26668.617890288948,26907.5,26936.40020833351,-0.03886393724826798,41.51332227412442,-32.59826086956499,26891.34658064514
