open_time,Open,High,Low,Close,Volume,Close_time,Quote_volume,Count,Taker_buy_volume,Taker_buy_quote_volume,Ignore,open_time_converted,close_time_converted
1695556800000,26596.71,26628.8,26563.8,26578.06,1682.81945,1695571199999,44744792.1070296,72633,819.12037,21779053.7100991,0,2023-09-24 12:00:00,2023-09-24 15:59:59.999
1695571200000,26578.06,26738.54,26335.81,26449.17,6185.41964,1695585599999,164230464.4507766,168592,2975.91346,79023255.7177898,0,2023-09-24 16:00:00,2023-09-24 19:59:59.999
1695585600000,26449.18,26521.67,26122.08,26248.38,3966.46491,1695599999999,104495816.982102,134432,1897.03539,49978631.151703,0,2023-09-24 20:00:00,2023-09-24 23:59:59.999
1695600000000,26248.39,26343.1,26000.0,26157.45,6213.18391,1695614399999,162679262.0241245,183123,3118.575,81676630.099884,0,2023-09-25 00:00:00,2023-09-25 03:59:59.999
1695614400000,26157.44,26195.44,26040.12,26189.21,3167.49454,1695628799999,82773737.8404149,123515,1598.78173,41779524.0699263,0,2023-09-25 04:00:00,2023-09-25 07:59:59.999
1695628800000,26189.21,26233.43,26020.01,26075.41,3525.81677,1695643199999,92036879.0613743,123542,1591.37858,41542535.6480179,0,2023-09-25 08:00:00,2023-09-25 11:59:59.999
1695643200000,26075.4,26300.0,25990.46,26243.72,5448.76058,1695657599999,142472734.1046368,179311,2569.14113,67182776.8711673,0,2023-09-25 12:00:00,2023-09-25 15:59:59.999
1695657600000,26243.73,26425.63,26222.32,26331.83,5674.61846,1695671999999,149402126.5384155,174372,2749.48614,72387515.573936,0,2023-09-25 16:00:00,2023-09-25 19:59:59.999
1695672000000,26331.84,26446.15,26263.83,26304.81,2236.32964,1695686399999,58887856.8120284,89625,1027.21949,27053470.888874,0,2023-09-25 20:00:00,2023-09-25 23:59:59.999
1695686400000,26304.8,26397.46,26234.37,26353.87,2622.22978,1695700799999,69001777.5382592,97428,1428.40882,37589462.3781564,0,2023-09-26 00:00:00,2023-09-26 03:59:59.999
1695700800000,26353.87,26363.84,26253.64,26272.01,1936.44889,1695715199999,50941519.6613849,82747,861.50773,22662802.549134,0,2023-09-26 04:00:00,2023-09-26 07:59:59.999
1695715200000,26272.0,26334.75,26188.26,26273.83,3123.5531,1695729599999,81997551.0207196,115891,1403.09209,36837242.971938,0,2023-09-26 08:00:00,2023-09-26 11:59:59.999
1695729600000,26273.82,26306.39,26088.34,26126.66,4953.27044,1695743999999,129719024.4094825,163297,2434.15969,63752039.4847374,0,2023-09-26 12:00:00,2023-09-26 15:59:59.999
1695744000000,26126.66,26295.99,26115.0,26247.7,3410.21082,1695758399999,89387009.1344658,127964,1574.64082,41276077.6572932,0,2023-09-26 16:00:00,2023-09-26 19:59:59.999
1695758400000,26247.7,26288.68,26100.0,26221.67,2449.63763,1695772799999,64171023.2777928,110400,1111.95229,29129245.5061998,0,2023-09-26 20:00:00,2023-09-26 23:59:59.999
1695772800000,26221.68,26289.5,26202.96,26278.04,1904.53237,1695787199999,49981939.0501163,84392,887.50255,23290623.6694431,0,2023-09-27 00:00:00,2023-09-27 03:59:59.999
1695787200000,26278.03,26289.0,26231.74,26246.34,1738.93762,1695801599999,45654303.8902816,79969,734.60798,19286257.1939372,0,2023-09-27 04:00:00,2023-09-27 07:59:59.999
1695801600000,26246.35,26848.07,26223.72,26766.7,10440.3616,1695815999999,276831696.8657793,237529,5434.63479,144058157.8709562,0,2023-09-27 08:00:00,2023-09-27 11:59:59.999
1695816000000,26766.69,26850.0,26169.38,26304.42,13541.28007,1695830399999,358662744.1124559,291035,6286.40168,166444225.8756191,0,2023-09-27 12:00:00,2023-09-27 15:59:59.999
1695830400000,26304.42,26313.79,26112.06,26267.8,4419.72965,1695844799999,115959249.6940173,144527,2151.04599,56437711.3579749,0,2023-09-27 16:00:00,2023-09-27 19:59:59.999
1695844800000,26267.81,26385.0,26226.91,26372.99,2726.73847,1695859199999,71707881.4358306,102238,1319.56207,34704410.4582105,0,2023-09-27 20:00:00,2023-09-27 23:59:59.999
1695859200000,26373.0,26557.75,26342.4,26379.15,4434.7586,1695873599999,117212767.2090559,149270,2183.95895,57725660.1972107,0,2023-09-28 00:00:00,2023-09-28 03:59:59.999
1695873600000,26379.15,26513.46,26347.17,26459.99,3685.9607,1695887999999,97487590.4191093,126485,1988.69006,52601931.7248277,0,2023-09-28 04:00:00,2023-09-28 07:59:59.999
1695888000000,26459.99,26623.84,26389.29,26476.93,4838.50281,1695902399999,128172449.390812,154795,2429.92158,64372195.151176,0,2023-09-28 08:00:00,2023-09-28 11:59:59.999
1695902400000,26476.93,27064.0,26460.0,27020.0,13494.26165,1695916799999,361033810.06110513,294919,6636.87639,177643707.3592339,0,2023-09-28 12:00:00,2023-09-28 15:59:59.999
1695916800000,27019.99,27308.48,26848.71,27100.0,14201.72571,1695931199999,385051940.12234366,304848,7426.52511,201389453.98966232,0,2023-09-28 16:00:00,2023-09-28 19:59:59.999
1695931200000,27100.0,27166.42,26895.0,27021.39,3862.62544,1695945599999,104461482.9284925,128657,1797.22033,48607755.1793956,0,2023-09-28 20:00:00,2023-09-28 23:59:59.999
1695945600000,27021.39,27134.16,26859.7,26957.99,4943.53529,1695959999999,133477823.1525268,138906,2671.71858,72138912.1894419,0,2023-09-29 00:00:00,2023-09-29 03:59:59.999
1695960000000,26958.0,27244.89,26895.94,27179.98,4950.61601,1695974399999,134001420.7900599,123141,2833.41027,76705803.1958684,0,2023-09-29 04:00:00,2023-09-29 07:59:59.999
1695974400000,27179.99,27179.99,26963.7,26970.78,3627.86592,1695988799999,98121031.6074477,133884,1722.14898,46581769.6762088,0,2023-09-29 08:00:00,2023-09-29 11:59:59.999
1695988800000,26970.78,27149.05,26665.16,26888.57,9460.87808,1696003199999,254504203.10427,261847,4745.30988,127667465.5806013,0,2023-09-29 12:00:00,2023-09-29 15:59:59.999
1696003200000,26888.57,26954.09,26750.0,26926.52,3506.19154,1696017599999,94195938.019818,131324,1582.65889,42519944.9205627,0,2023-09-29 16:00:00,2023-09-29 19:59:59.999
1696017600000,26926.53,26984.99,26866.13,26906.96,1989.67535,1696031999999,53526898.2577865,89508,854.10894,22977347.6964694,0,2023-09-29 20:00:00,2023-09-29 23:59:59.999
1696032000000,26906.96,26946.98,26886.31,26915.3,1275.44354,1696046399999,34327312.4325812,73429,603.2608,16235528.16566,0,2023-09-30 00:00:00,2023-09-30 03:59:59.999
1696046400000,26915.3,26958.04,26911.51,26931.75,1683.47171,1696060799999,45342904.5386432,68501,839.67113,22615754.211998,0,2023-09-30 04:00:00,2023-09-30 07:59:59.999
1696060800000,26931.76,26997.0,26923.18,26936.02,2013.51121,1696075199999,54264829.5932569,84142,938.88345,25303094.8338947,0,2023-09-30 08:00:00,2023-09-30 11:59:59.999
1696075200000,26936.02,27094.99,26903.01,26996.29,3558.71394,1696089599999,96031673.0182992,117762,1889.94875,51005403.9760847,0,2023-09-30 12:00:00,2023-09-30 15:59:59.999
1696089600000,26996.29,27043.61,26970.72,27020.7,2382.42914,1696103999999,64346002.687147,102170,1092.01037,29492068.0816456,0,2023-09-30 16:00:00,2023-09-30 19:59:59.999
1696104000000,27020.7,27081.78,26946.73,26962.56,1891.05353,1696118399999,51093334.4107678,88904,857.46822,23166733.7906745,0,2023-09-30 20:00:00,2023-09-30 23:59:59.999
1696118400000,26962.57,27048.0,26954.09,27044.76,1349.47617,1696132799999,36451004.7793249,77656,688.08912,18583550.0720146,0,2023-10-01 00:00:00,2023-10-01 03:59:59.999
1696132800000,27044.77,27158.59,27020.9,27107.95,2655.15215,1696147199999,71945251.8731614,97039,1385.94437,37554094.4780999,0,2023-10-01 04:00:00,2023-10-01 07:59:59.999
1696147200000,27107.94,27289.08,27086.74,27187.71,3969.23722,1696161599999,107942100.5118811,153869,2031.82929,55257146.5525217,0,2023-10-01 08:00:00,2023-10-01 11:59:59.999
1696161600000,27187.71,27229.29,27083.24,27153.18,3029.81327,1696175999999,82275982.9701005,141642,1482.94871,40269345.8526999,0,2023-10-01 12:00:00,2023-10-01 15:59:59.999
1696176000000,27153.17,27155.0,27035.78,27103.02,2119.78834,1696190399999,57446970.0494461,108720,947.95699,25689850.5052571,0,2023-10-01 16:00:00,2023-10-01 19:59:59.999
1696190400000,27103.02,28065.51,27033.1,27992.57,11479.34753,1696204799999,318595811.8105064,304667,6279.21846,174268974.0095342,0,2023-10-01 20:00:00,2023-10-01 23:59:59.999
1696204800000,27992.58,28210.0,27826.65,28126.54,8265.67461,1696219199999,231270358.55602273,219125,4272.88303,119581871.6770444,0,2023-10-02 00:00:00,2023-10-02 03:59:59.999
1696219200000,28126.54,28430.0,27910.95,28311.91,8806.14392,1696233599999,247741553.983134,230299,4461.08565,125531946.7844141,0,2023-10-02 04:00:00,2023-10-02 07:59:59.999
1696233600000,28311.91,28484.28,28187.69,28198.04,9240.50392,1696247999999,261706525.1062383,231647,4690.69607,132859238.145971,0,2023-10-02 08:00:00,2023-10-02 11:59:59.999
1696248000000,28198.05,28580.0,27983.0,28026.31,11992.24274,1696262399999,339455639.38335645,308591,5970.23535,169062263.7995735,0,2023-10-02 12:00:00,2023-10-02 15:59:59.999
1696262400000,28026.3,28123.39,27631.41,27964.99,9935.03954,1696276799999,277265688.3810125,285344,4794.53125,133821386.1081758,0,2023-10-02 16:00:00,2023-10-02 19:59:59.999
1696276800000,27965.0,27965.94,27281.44,27494.51,8831.53768,1696291199999,243504718.0804424,189152,4234.17865,116742145.9645994,0,2023-10-02 20:00:00,2023-10-02 23:59:59.999
1696291200000,27494.51,27640.0,27381.48,27601.55,5450.72832,1696305599999,149907829.7561306,169084,2300.54436,63313377.9605628,0,2023-10-03 00:00:00,2023-10-03 03:59:59.999
1696305600000,27601.54,27676.52,27521.43,27540.64,3052.3436,1696319999999,84233811.1816742,141139,1450.03647,40020318.2636309,0,2023-10-03 04:00:00,2023-10-03 07:59:59.999
1696320000000,27540.65,27642.83,27475.0,27559.99,3884.9952,1696334399999,107124255.6250544,183220,1783.67169,49182076.3099004,0,2023-10-03 08:00:00,2023-10-03 11:59:59.999
1696334400000,27560.0,27579.7,27234.55,27345.0,8008.49633,1696348799999,219559089.251339,341437,3775.04822,103501168.2976216,0,2023-10-03 12:00:00,2023-10-03 15:59:59.999
1696348800000,27345.0,27486.2,27250.0,27275.0,4195.05272,1696363199999,114842338.162983,214458,2088.5347,57178064.5530305,0,2023-10-03 16:00:00,2023-10-03 19:59:59.999
1696363200000,27275.0,27469.65,27160.5,27426.46,4337.34938,1696377599999,118634491.4493208,153039,2164.19983,59207095.4120049,0,2023-10-03 20:00:00,2023-10-03 23:59:59.999
1696377600000,27426.45,27510.29,27202.0,27430.43,6836.89213,1696391999999,186988048.1875302,245744,3874.65102,105961342.38417,0,2023-10-04 00:00:00,2023-10-04 03:59:59.999
1696392000000,27430.43,27454.98,27350.75,27453.78,2257.47331,1696406399999,61862663.7750483,119168,1048.72177,28738799.7351005,0,2023-10-04 04:00:00,2023-10-04 07:59:59.999
1696406400000,27453.77,27643.09,27434.1,27572.43,4588.85168,1696420799999,126446627.2595358,179133,2226.70722,61354062.4590063,0,2023-10-04 08:00:00,2023-10-04 11:59:59.999
1696420800000,27572.43,27633.42,27329.85,27404.22,5939.67141,1696435199999,163209640.6330012,255693,2871.7533,78913300.5937294,0,2023-10-04 12:00:00,2023-10-04 15:59:59.999
1696435200000,27404.21,27839.72,27400.94,27618.1,6502.51104,1696449599999,179592622.8584727,258175,3232.96187,89296839.9594163,0,2023-10-04 16:00:00,2023-10-04 19:59:59.999
1696449600000,27618.1,27831.51,27564.71,27778.57,3690.74243,1696463999999,102321782.5421971,130468,1822.90667,50542231.2169789,0,2023-10-04 20:00:00,2023-10-04 23:59:59.999
1696464000000,27778.57,27896.07,27650.01,27651.73,3136.44638,1696478399999,87004672.2106783,163038,1640.73324,45518179.5259007,0,2023-10-05 00:00:00,2023-10-05 03:59:59.999
1696478400000,27651.73,27702.2,27550.77,27607.98,2665.09726,1696492799999,73660089.9463327,125358,1380.47861,38157051.0999086,0,2023-10-05 04:00:00,2023-10-05 07:59:59.999
1696492800000,27607.98,27774.55,27593.23,27725.68,2893.52044,1696507199999,80113914.8826858,127780,1440.94229,39893920.8181936,0,2023-10-05 08:00:00,2023-10-05 11:59:59.999
1696507200000,27725.68,28120.39,27403.59,27555.0,13145.99675,1696521599999,365898490.06505585,437506,6519.94474,181522096.9041708,0,2023-10-05 12:00:00,2023-10-05 15:59:59.999
1696521600000,27555.0,27617.57,27352.0,27471.28,6407.84463,1696535999999,175981724.8705156,260728,2990.50517,82137640.7186666,0,2023-10-05 16:00:00,2023-10-05 19:59:59.999
1696536000000,27471.28,27509.45,27388.0,27410.39,2432.59073,1696550399999,66756702.0719822,95987,1013.39,27810817.5198073,0,2023-10-05 20:00:00,2023-10-05 23:59:59.999
1696550400000,27410.39,27590.0,27389.99,27559.2,3193.26664,1696564799999,87825064.548584,112922,1603.40651,44104707.4576742,0,2023-10-06 00:00:00,2023-10-06 03:59:59.999
1696564800000,27559.2,27651.0,27464.48,27638.52,3024.13516,1696579199999,83269949.3736557,114620,1594.76908,43909864.7366676,0,2023-10-06 04:00:00,2023-10-06 07:59:59.999
1696579200000,27638.51,27801.0,27588.53,27760.0,5204.72994,1696593599999,144089032.054229,186400,2595.68695,71855474.4712025,0,2023-10-06 08:00:00,2023-10-06 11:59:59.999
1696593600000,27760.0,28044.86,27175.94,27941.12,14574.01071,1696607999999,402349152.77361137,472363,7271.29207,200781757.3456158,0,2023-10-06 12:00:00,2023-10-06 15:59:59.999
1696608000000,27941.12,28038.0,27789.14,27952.36,7070.26306,1696622399999,197431474.967512,257069,3593.43206,100355397.2743516,0,2023-10-06 16:00:00,2023-10-06 19:59:59.999
1696622400000,27952.35,28295.0,27877.6,27931.09,4916.83726,1696636799999,137899720.1000214,183326,2432.65339,68233987.2718573,0,2023-10-06 20:00:00,2023-10-06 23:59:59.999
1696636800000,27931.1,27955.9,27842.08,27900.41,2783.26342,1696651199999,77666544.6844375,126337,1356.05298,37841527.6903241,0,2023-10-07 00:00:00,2023-10-07 03:59:59.999
1696651200000,27900.41,27944.84,27875.0,27890.8,1744.73112,1696665599999,48686071.096063,84643,840.14874,23443739.8531903,0,2023-10-07 04:00:00,2023-10-07 07:59:59.999
1696665600000,27890.79,28029.67,27880.01,27942.12,2905.54923,1696679999999,81260363.9236552,124411,1478.62644,41356182.4348153,0,2023-10-07 08:00:00,2023-10-07 11:59:59.999
1696680000000,27942.12,27986.27,27895.28,27939.8,1884.78495,1696694399999,52669707.9897143,114720,870.59994,24328416.1452823,0,2023-10-07 12:00:00,2023-10-07 15:59:59.999
1696694400000,27939.8,27964.2,27850.0,27865.48,2398.58265,1696708799999,66961119.2082053,115574,1134.69953,31677188.368442,0,2023-10-07 16:00:00,2023-10-07 19:59:59.999
1696708800000,27865.49,27959.75,27856.66,27956.67,1631.92688,1696723199999,45576472.6210677,75938,712.22326,19887893.2867299,0,2023-10-07 20:00:00,2023-10-07 23:59:59.999
1696723200000,27956.67,28095.14,27943.9,28064.87,3093.52502,1696737599999,86723159.1427861,114476,1867.92148,52370129.0940412,0,2023-10-08 00:00:00,2023-10-08 03:59:59.999
1696737600000,28064.87,28076.04,27878.06,27905.61,4667.47017,1696751999999,130477313.2095421,138320,1602.00942,44777500.2085508,0,2023-10-08 04:00:00,2023-10-08 07:59:59.999
1696752000000,27905.61,27937.5,27775.0,27811.63,3177.47074,1696766399999,88521311.1630544,130642,1417.86894,39499247.4072994,0,2023-10-08 08:00:00,2023-10-08 11:59:59.999
1696766400000,27811.63,27999.72,27687.5,27892.74,3957.49167,1696780799999,110306133.0861748,188429,1931.48234,53834836.8610196,0,2023-10-08 12:00:00,2023-10-08 15:59:59.999
1696780800000,27892.74,27948.68,27807.82,27894.99,2423.88211,1696795199999,67584811.0712667,126995,1236.29001,34471356.7448709,0,2023-10-08 16:00:00,2023-10-08 19:59:59.999
1696795200000,27894.99,27980.0,27800.0,27917.05,2373.7295,1696809599999,66227223.807257,123868,1160.51052,32380179.2172953,0,2023-10-08 20:00:00,2023-10-08 23:59:59.999
1696809600000,27917.06,27987.93,27796.53,27921.73,2583.18056,1696823999999,72082203.2666515,130199,1220.76999,34066921.5426337,0,2023-10-09 00:00:00,2023-10-09 03:59:59.999
1696824000000,27921.72,27944.0,27808.4,27813.27,2493.15029,1696838399999,69505970.7343232,106988,1010.76809,28178500.7046142,0,2023-10-09 04:00:00,2023-10-09 07:59:59.999
1696838400000,27813.27,27842.03,27412.21,27468.92,9638.88315,1696852799999,265964451.54159927,301451,4612.18383,127239333.1430531,0,2023-10-09 08:00:00,2023-10-09 11:59:59.999
1696852800000,27468.91,27578.81,27374.73,27443.31,6434.2211,1696867199999,176789771.7534945,239064,3133.71127,86108642.223425,0,2023-10-09 12:00:00,2023-10-09 15:59:59.999
1696867200000,27443.32,27750.03,27260.0,27616.66,8727.0625,1696881599999,239906751.1837362,290481,4369.04645,120121050.9073096,0,2023-10-09 16:00:00,2023-10-09 19:59:59.999
1696881600000,27616.66,27653.27,27556.2,27590.12,1658.24879,1696895999999,45765485.8823562,88342,730.9504,20172792.5834144,0,2023-10-09 20:00:00,2023-10-09 23:59:59.999
1696896000000,27590.12,27697.56,27492.6,27632.32,2606.13865,1696910399999,71949708.8001843,123311,1286.89133,35526864.5327923,0,2023-10-10 00:00:00,2023-10-10 03:59:59.999
1696910400000,27632.32,27706.34,27579.87,27651.45,2137.06344,1696924799999,59051824.8076995,91078,970.92331,26829926.2836537,0,2023-10-10 04:00:00,2023-10-10 07:59:59.999
1696924800000,27651.46,27735.0,27500.0,27508.87,3351.41272,1696939199999,92594602.6244033,142478,1524.59066,42127848.3586464,0,2023-10-10 08:00:00,2023-10-10 11:59:59.999
1696939200000,27508.86,27630.0,27338.87,27408.01,7509.23729,1696953599999,206162115.104149,306503,3670.11326,100760667.941938,0,2023-10-10 12:00:00,2023-10-10 15:59:59.999
1696953600000,27408.01,27511.96,27298.0,27397.3,5069.48339,1696967999999,138837740.9554485,245471,2399.62779,65722167.4884542,0,2023-10-10 16:00:00,2023-10-10 19:59:59.999
1696968000000,27397.31,27470.01,27322.69,27390.12,2103.50834,1696982399999,57662731.9856937,93431,999.07682,27386910.0926653,0,2023-10-10 20:00:00,2023-10-10 23:59:59.999
1696982400000,27390.12,27477.39,27011.01,27016.05,6378.12491,1696996799999,173463370.4640553,208930,2761.21645,75080071.193039,0,2023-10-11 00:00:00,2023-10-11 03:59:59.999
1696996800000,27016.04,27143.91,26964.89,27021.95,4779.75697,1697011199999,129410200.2431779,157904,2215.56287,59995679.5640469,0,2023-10-11 04:00:00,2023-10-11 07:59:59.999
1697011200000,27021.95,27332.0,27017.0,27196.26,4863.81154,1697025599999,132273686.2028117,200647,2317.31303,63005312.7819955,0,2023-10-11 08:00:00,2023-10-11 11:59:59.999
1697025600000,27196.26,27262.45,26727.56,26779.46,8800.53993,1697039999999,237436831.4650789,347985,3720.28181,100410403.1784144,0,2023-10-11 12:00:00,2023-10-11 15:59:59.999
1697040000000,26779.45,26795.63,26538.66,26763.2,9821.60446,1697054399999,262074926.35417792,293828,5065.28938,135181606.1009098,0,2023-10-11 16:00:00,2023-10-11 19:59:59.999
1697054400000,26763.19,26885.41,26680.0,26875.52,2705.60925,1697068799999,72406571.2053389,127185,1380.41386,36947136.967339,0,2023-10-11 20:00:00,2023-10-11 23:59:59.999
1697068800000,26875.52,26947.04,26735.83,26847.07,4058.09199,1697083199999,108864045.3284223,144716,2326.68424,62413312.2371799,0,2023-10-12 00:00:00,2023-10-12 03:59:59.999
1697083200000,26847.07,26920.81,26783.14,26810.66,2775.84887,1697097599999,74530633.9847171,125528,1272.03254,34151922.801583,0,2023-10-12 04:00:00,2023-10-12 07:59:59.999
1697097600000,26810.66,26867.14,26655.6,26837.84,5012.39582,1697111999999,134146420.5809491,203240,2090.90883,55961495.9719041,0,2023-10-12 08:00:00,2023-10-12 11:59:59.999
1697112000000,26837.84,26862.74,26621.76,26675.0,4568.56033,1697126399999,122192249.3776179,244643,2070.21492,55364306.7783469,0,2023-10-12 12:00:00,2023-10-12 15:59:59.999
1697126400000,26674.99,26804.99,26555.0,26712.9,4951.99519,1697140799999,132046833.4585805,245006,2368.84362,63160413.495758,0,2023-10-12 16:00:00,2023-10-12 19:59:59.999
1697140800000,26712.91,26775.0,26706.44,26759.63,2061.74892,1697155199999,55128885.6565848,102949,1000.17528,26743532.2564598,0,2023-10-12 20:00:00,2023-10-12 23:59:59.999
1697155200000,26759.63,26876.06,26750.0,26781.69,2278.52858,1697169599999,61090178.936132,115447,1077.25952,28883150.1022955,0,2023-10-13 00:00:00,2023-10-13 03:59:59.999
1697169600000,26781.69,26943.0,26773.84,26875.0,2673.92674,1697183999999,71769359.4034952,112643,1348.90188,36206100.8952857,0,2023-10-13 04:00:00,2023-10-13 07:59:59.999
1697184000000,26874.99,26903.94,26737.4,26820.92,3719.69143,1697198399999,99726831.0476416,138184,1462.65126,39211897.8959235,0,2023-10-13 08:00:00,2023-10-13 11:59:59.999
1697198400000,26820.91,26966.85,26685.96,26706.83,5169.59481,1697212799999,138688663.0181024,258846,2305.13542,61846874.0993047,0,2023-10-13 12:00:00,2023-10-13 15:59:59.999
1697212800000,26706.83,26807.1,26685.0,26778.57,3064.36424,1697227199999,81998605.407667,145485,1465.77649,39220995.8462618,0,2023-10-13 16:00:00,2023-10-13 19:59:59.999
1697227200000,26778.57,27130.0,26747.24,26862.0,7209.65919,1697241599999,194280158.545028,264717,3549.92932,95680266.9032218,0,2023-10-13 20:00:00,2023-10-13 23:59:59.999
1697241600000,26862.0,26989.58,26845.0,26930.78,2165.1795,1697255999999,58252614.1089865,100310,1122.93933,30212403.4602906,0,2023-10-14 00:00:00,2023-10-14 03:59:59.999
1697256000000,26930.77,26939.35,26841.76,26868.8,2702.47424,1697270399999,72645922.0914627,91536,691.66701,18595316.3375041,0,2023-10-14 04:00:00,2023-10-14 07:59:59.999
1697270400000,26868.8,26900.0,26847.87,26872.35,1215.45022,1697284799999,32660739.9459371,71806,564.82898,15177582.3725936,0,2023-10-14 08:00:00,2023-10-14 11:59:59.999
1697284800000,26872.35,26943.39,26850.44,26942.56,1523.17658,1697299199999,40962233.7255214,91670,716.20005,19261070.4342388,0,2023-10-14 12:00:00,2023-10-14 15:59:59.999
1697299200000,26942.56,26953.18,26850.0,26864.29,1640.26284,1697313599999,44115098.5591065,85992,772.59083,20778128.0556146,0,2023-10-14 16:00:00,2023-10-14 19:59:59.999
1697313600000,26864.29,26883.57,26789.0,26852.48,1170.71238,1697327999999,31422410.6223871,76523,510.62599,13705824.1584312,0,2023-10-14 20:00:00,2023-10-14 23:59:59.999
1697328000000,26852.48,26916.77,26815.76,26880.46,1322.5614,1697342399999,35548597.4148126,76843,671.32575,18045790.9087293,0,2023-10-15 00:00:00,2023-10-15 03:59:59.999
1697342400000,26880.46,26889.22,26871.86,26882.52,757.14626,1697356799999,20351720.8297947,55030,329.77317,8863975.85274,0,2023-10-15 04:00:00,2023-10-15 07:59:59.999
1697356800000,26882.51,26919.0,26843.79,26852.47,1287.85693,1697371199999,34629608.0001222,69844,522.72998,14055744.5483041,0,2023-10-15 08:00:00,2023-10-15 11:59:59.999
1697371200000,26852.48,26965.28,26808.25,26898.87,2674.18648,1697385599999,71876730.0184203,132296,1390.16766,37363720.4236632,0,2023-10-15 12:00:00,2023-10-15 15:59:59.999
1697385600000,26898.87,27081.0,26893.41,27043.75,2777.70323,1697399999999,74967154.9185654,127464,1437.76005,38802437.6096619,0,2023-10-15 16:00:00,2023-10-15 19:59:59.999
1697400000000,27043.75,27293.33,27015.0,27154.15,6455.2374,1697414399999,175300154.1622196,221465,3450.93582,93702024.7913342,0,2023-10-15 20:00:00,2023-10-15 23:59:59.999
1697414400000,27154.14,27285.91,27112.66,27235.92,4516.03559,1697428799999,122832452.5908397,146585,2620.19947,71267897.2594556,0,2023-10-16 00:00:00,2023-10-16 03:59:59.999
1697428800000,27235.92,27980.0,27193.98,27849.06,14546.31979,1697443199999,403851880.2018322,349360,7913.97681,219653548.30834168,0,2023-10-16 04:00:00,2023-10-16 07:59:59.999
1697443200000,27849.05,27902.99,27641.72,27749.6,5907.32864,1697457599999,164029127.5444331,208623,2770.13009,76911365.3133428,0,2023-10-16 08:00:00,2023-10-16 11:59:59.999
1697457600000,27749.61,30000.0,27709.04,28064.16,36786.47368,1697471999999,1047249260.1763004,1098132,18966.15675,540266583.9958241,0,2023-10-16 12:00:00,2023-10-16 15:59:59.999
1697472000000,28064.16,28808.51,28064.16,28468.85,11103.90409,1697486399999,315216261.1657484,333515,5772.83958,163913231.5895433,0,2023-10-16 16:00:00,2023-10-16 19:59:59.999
1697486400000,28468.86,28643.0,28230.37,28500.78,5539.16266,1697500799999,157606566.5569423,153124,2694.73903,76687962.212827,0,2023-10-16 20:00:00,2023-10-16 23:59:59.999
1697500800000,28500.77,28549.34,28231.01,28269.99,6029.14123,1697515199999,170962040.0924078,165755,2462.11845,69815482.3371964,0,2023-10-17 00:00:00,2023-10-17 03:59:59.999
1697515200000,28270.0,28475.82,28069.32,28430.63,7626.94163,1697529599999,215600302.0229147,221742,4347.78218,122992618.7048122,0,2023-10-17 04:00:00,2023-10-17 07:59:59.999
1697529600000,28430.62,28609.38,28350.11,28422.63,5901.16695,1697543999999,167935963.7146895,229220,2923.05535,83190333.2575456,0,2023-10-17 08:00:00,2023-10-17 11:59:59.999
1697544000000,28422.63,28580.34,28135.35,28461.72,9714.28566,1697558399999,275590748.3706699,384879,4682.96048,132885914.7094752,0,2023-10-17 12:00:00,2023-10-17 15:59:59.999
1697558400000,28461.72,28613.65,28306.42,28516.47,5911.15044,1697572799999,168228468.26548,232659,2956.72743,84154593.1396676,0,2023-10-17 16:00:00,2023-10-17 19:59:59.999
1697572800000,28516.47,28556.56,28373.33,28395.91,3245.75941,1697587199999,92424224.0169255,111555,1621.4241,46179546.1928889,0,2023-10-17 20:00:00,2023-10-17 23:59:59.999
1697587200000,28395.91,28514.66,28320.29,28514.42,2906.41295,1697601599999,82586425.6361573,138681,1386.79543,39414613.4775553,0,2023-10-18 00:00:00,2023-10-18 03:59:59.999
1697601600000,28514.43,28982.36,28441.71,28494.55,9157.86875,1697615999999,262702082.8260968,307295,4632.13049,132885402.2033469,0,2023-10-18 04:00:00,2023-10-18 07:59:59.999
1697616000000,28494.55,28599.0,28236.41,28340.64,5054.62129,1697630399999,143679120.9267204,206309,2444.77999,69502162.7506578,0,2023-10-18 08:00:00,2023-10-18 11:59:59.999
1697630400000,28340.65,28405.29,28142.87,28247.45,6975.16584,1697644799999,197285428.2527542,264822,3120.69096,88256132.3167347,0,2023-10-18 12:00:00,2023-10-18 15:59:59.999
1697644800000,28247.46,28437.41,28230.2,28245.62,5434.84346,1697659199999,154037524.5154202,181830,2744.75023,77793277.0919711,0,2023-10-18 16:00:00,2023-10-18 19:59:59.999
1697659200000,28245.63,28374.27,28190.81,28320.0,2633.56362,1697673599999,74482942.9956092,116298,1260.99732,35664165.9768114,0,2023-10-18 20:00:00,2023-10-18 23:59:59.999
1697673600000,28320.0,28418.0,28100.66,28260.0,5118.8446,1697687999999,144675270.7575309,165845,2597.05166,73412973.776301,0,2023-10-19 00:00:00,2023-10-19 03:59:59.999
1697688000000,28260.0,28349.39,28230.0,28330.82,3083.94309,1697702399999,87257770.7370339,119868,1446.48502,40928531.4603778,0,2023-10-19 04:00:00,2023-10-19 07:59:59.999
1697702400000,28330.82,28514.21,28280.96,28450.69,5223.26623,1697716799999,148392329.9183247,197855,2893.69927,82211715.7210866,0,2023-10-19 08:00:00,2023-10-19 11:59:59.999
